Year,GEO_ID,CountyName,StateName,StateCode,CountyCode,TotalEstimate,TotalMargin
2013,0500000US51019,Bedford County,Virginia,51,19,57596,2027
2013,0500000US51195,Wise County,Virginia,51,195,36218,1642
2013,0500000US51740,Portsmouth city,Virginia,51,740,46166,1500
2013,0500000US51005,Alleghany County,Virginia,51,5,44848,2336
2013,0500000US51640,Galax city,Virginia,51,640,30325,4344
2013,0500000US51133,Northumberland County,Virginia,51,133,51342,4369
2013,0500000US51187,Warren County,Virginia,51,187,61610,3321
2013,0500000US51630,Fredericksburg city,Virginia,51,630,47040,3240
2013,0500000US51013,Arlington County,Virginia,51,13,103208,2096
2013,0500000US51670,Hopewell city,Virginia,51,670,37933,2313
2013,0500000US51069,Frederick County,Virginia,51,69,68424,2800
2013,0500000US51199,York County,Virginia,51,199,82073,2253
2013,0500000US51125,Nelson County,Virginia,51,125,48789,3464
2013,0500000US51143,Pittsylvania County,Virginia,51,143,42143,1383
2013,0500000US51610,Falls Church city,Virginia,51,610,120000,10585
2013,0500000US51735,Poquoson city,Virginia,51,735,81892,7214
2013,0500000US51820,Waynesboro city,Virginia,51,820,44847,2922
2013,0500000US51775,Salem city,Virginia,51,775,48733,3207
2013,0500000US51710,Norfolk city,Virginia,51,710,44747,1097
2013,0500000US51059,Fairfax County,Virginia,51,59,110292,933
2014,0500000US51095,James City County,Virginia,51,95,76705,2556
2014,0500000US51167,Russell County,Virginia,51,167,34768,3584
2014,0500000US51173,Smyth County,Virginia,51,173,37880,1991
2014,0500000US51540,Charlottesville city,Virginia,51,540,47218,3095
2014,0500000US51031,Campbell County,Virginia,51,31,47055,2629
2014,0500000US51087,Henrico County,Virginia,51,87,61438,1048
2014,0500000US51099,King George County,Virginia,51,99,83071,5434
2014,0500000US51103,Lancaster County,Virginia,51,103,49456,3365
2014,0500000US51105,Lee County,Virginia,51,105,31264,1981
2014,0500000US51115,Mathews County,Virginia,51,115,63157,6196
2014,0500000US51119,Middlesex County,Virginia,51,119,54452,4095
2014,0500000US51149,Prince George County,Virginia,51,149,61071,3301
2014,0500000US51159,Richmond County,Virginia,51,159,47199,4654
2014,0500000US51169,Scott County,Virginia,51,169,36579,2756
2014,0500000US51177,Spotsylvania County,Virginia,51,177,78505,2156
2014,0500000US51011,Appomattox County,Virginia,51,11,47927,3002
2014,0500000US51067,Franklin County,Virginia,51,67,44827,2817
2014,0500000US51049,Cumberland County,Virginia,51,49,41484,5959
2014,0500000US51097,King and Queen County,Virginia,51,97,47804,3103
2014,0500000US51121,Montgomery County,Virginia,51,121,44810,2199
2014,0500000US51127,New Kent County,Virginia,51,127,73030,5344
2014,0500000US51051,Dickenson County,Virginia,51,51,33106,2226
2014,0500000US51083,Halifax County,Virginia,51,83,35093,2059
2014,0500000US51107,Loudoun County,Virginia,51,107,123966,1443
2014,0500000US51153,Prince William County,Virginia,51,153,98514,1689
2014,0500000US51175,Southampton County,Virginia,51,175,49690,4434
2014,0500000US51091,Highland County,Virginia,51,91,44132,5784
2014,0500000US51033,Caroline County,Virginia,51,33,58417,3012
2014,0500000US51073,Gloucester County,Virginia,51,73,60980,4774
2014,0500000US51141,Patrick County,Virginia,51,141,34753,2684
2014,0500000US51145,Powhatan County,Virginia,51,145,75447,4434
2014,0500000US51171,Shenandoah County,Virginia,51,171,47936,2949
2014,0500000US51061,Fauquier County,Virginia,51,61,92078,3739
2014,0500000US51790,Staunton city,Virginia,51,790,39982,2611
2014,0500000US51065,Fluvanna County,Virginia,51,65,64641,2895
2014,0500000US51007,Amelia County,Virginia,51,7,55870,6467
2014,0500000US51750,Radford city,Virginia,51,750,30284,6026
2014,0500000US51840,Winchester city,Virginia,51,840,44731,2463
2014,0500000US51001,Accomack County,Virginia,51,1,39389,2682
2014,0500000US51045,Craig County,Virginia,51,45,46658,7656
2014,0500000US51063,Floyd County,Virginia,51,63,47543,4382
2014,0500000US51071,Giles County,Virginia,51,71,45919,2245
2014,0500000US51077,Grayson County,Virginia,51,77,28892,1738
2014,0500000US51135,Nottoway County,Virginia,51,135,35911,3365
2014,0500000US51157,Rappahannock County,Virginia,51,157,59753,4922
2014,0500000US51036,Charles City County,Virginia,51,36,48088,3539
2014,0500000US51047,Culpeper County,Virginia,51,47,65235,3402
2014,0500000US51053,Dinwiddie County,Virginia,51,53,52328,2521
2014,0500000US51079,Greene County,Virginia,51,79,63739,5386
2014,0500000US51085,Hanover County,Virginia,51,85,77550,2122
2014,0500000US51111,Lunenburg County,Virginia,51,111,37881,3376
2014,0500000US51137,Orange County,Virginia,51,137,63538,3159
2014,0500000US51595,Emporia city,Virginia,51,595,30240,6273
2014,0500000US51197,Wythe County,Virginia,51,197,40185,2450
2014,0500000US51550,Chesapeake city,Virginia,51,550,70176,1583
2014,0500000US51660,Harrisonburg city,Virginia,51,660,38807,2285
2014,0500000US51003,Albemarle County,Virginia,51,3,67958,3606
2014,0500000US51019,Bedford County,Virginia,51,19,56043,1550
2014,0500000US51029,Buckingham County,Virginia,51,29,38484,3145
2014,0500000US51195,Wise County,Virginia,51,195,37357,2403
2014,0500000US51580,Covington city,Virginia,51,580,38176,4946
2014,0500000US51740,Portsmouth city,Virginia,51,740,46239,1421
2014,0500000US51810,Virginia Beach city,Virginia,51,810,67001,938
2014,0500000US51005,Alleghany County,Virginia,51,5,45183,2986
2014,0500000US51640,Galax city,Virginia,51,640,30430,4273
2014,0500000US51193,Westmoreland County,Virginia,51,193,48750,6400
2014,0500000US51133,Northumberland County,Virginia,51,133,50774,3849
2014,0500000US51155,Pulaski County,Virginia,51,155,45635,2909
2014,0500000US51187,Warren County,Virginia,51,187,60560,4674
2014,0500000US51017,Bath County,Virginia,51,17,46153,5766
2014,0500000US51590,Danville city,Virginia,51,590,32173,1426
2014,0500000US51630,Fredericksburg city,Virginia,51,630,49454,3074
2014,0500000US51009,Amherst County,Virginia,51,9,44765,2799
2014,0500000US51670,Hopewell city,Virginia,51,670,39156,2372
2014,0500000US51700,Newport News city,Virginia,51,700,51000,1081
2014,0500000US51069,Frederick County,Virginia,51,69,68719,3058
2014,0500000US51680,Lynchburg city,Virginia,51,680,39391,1539
2014,0500000US51199,York County,Virginia,51,199,80900,2698
2014,0500000US51690,Martinsville city,Virginia,51,690,27746,3802
2014,0500000US51125,Nelson County,Virginia,51,125,50131,4827
2014,0500000US51143,Pittsylvania County,Virginia,51,143,42311,1548
2014,0500000US51530,Buena Vista city,Virginia,51,530,32789,6070
2014,0500000US51610,Falls Church city,Virginia,51,610,120500,7427
2014,0500000US51730,Petersburg city,Virginia,51,730,33927,2450
2014,0500000US51735,Poquoson city,Virginia,51,735,83460,8664
2014,0500000US51600,Fairfax city,Virginia,51,600,100584,6960
2014,0500000US51820,Waynesboro city,Virginia,51,820,45499,2620
2014,0500000US51770,Roanoke city,Virginia,51,770,39530,1248
2014,0500000US51800,Suffolk city,Virginia,51,800,66822,2281
2014,0500000US51710,Norfolk city,Virginia,51,710,44150,1021
2014,0500000US51041,Chesterfield County,Virginia,51,41,72514,992
2014,0500000US51059,Fairfax County,Virginia,51,59,112102,1006
2014,0500000US51093,Isle of Wight County,Virginia,51,93,65910,3178
2014,0500000US51620,Franklin city,Virginia,51,620,33133,4309
2014,0500000US51678,Lexington city,Virginia,51,678,36840,5818
2014,0500000US51089,Henry County,Virginia,51,89,34344,1278
2014,0500000US51101,King William County,Virginia,51,101,63560,4684
2014,0500000US51109,Louisa County,Virginia,51,109,57126,4429
2014,0500000US51147,Prince Edward County,Virginia,51,147,37238,4449
2014,0500000US51165,Rockingham County,Virginia,51,165,53728,1686
2014,0500000US51181,Surry County,Virginia,51,181,51527,5300
2014,0500000US51043,Clarke County,Virginia,51,43,75508,4978
2014,0500000US51117,Mecklenburg County,Virginia,51,117,37756,2719
2014,0500000US51015,Augusta County,Virginia,51,15,54018,1636
2014,0500000US51075,Goochland County,Virginia,51,75,82460,4541
2014,0500000US51113,Madison County,Virginia,51,113,51641,5412
2014,0500000US51161,Roanoke County,Virginia,51,161,60950,1892
2014,0500000US51025,Brunswick County,Virginia,51,25,37028,2324
2014,0500000US51131,Northampton County,Virginia,51,131,34656,3267
2014,0500000US51163,Rockbridge County,Virginia,51,163,48550,3554
2014,0500000US51720,Norton city,Virginia,51,720,36148,6926
2014,0500000US51570,Colonial Heights city,Virginia,51,570,52529,2919
2014,0500000US51021,Bland County,Virginia,51,21,43508,3429
2014,0500000US51023,Botetourt County,Virginia,51,23,63011,4542
2014,0500000US51520,Bristol city,Virginia,51,520,33616,4058
2014,0500000US51830,Williamsburg city,Virginia,51,830,48057,4448
2014,0500000US51035,Carroll County,Virginia,51,35,33495,2345
2014,0500000US51191,Washington County,Virginia,51,191,42458,2081
2014,0500000US51139,Page County,Virginia,51,139,43063,2189
2014,0500000US51510,Alexandria city,Virginia,51,510,87319,2506
2014,0500000US51650,Hampton city,Virginia,51,650,49879,1767
2014,0500000US51013,Arlington County,Virginia,51,13,105120,1902
2014,0500000US51027,Buchanan County,Virginia,51,27,29678,2188
2014,0500000US51179,Stafford County,Virginia,51,179,98721,2449
2014,0500000US51760,Richmond city,Virginia,51,760,41331,939
2014,0500000US51057,Essex County,Virginia,51,57,42143,4251
2014,0500000US51185,Tazewell County,Virginia,51,185,36248,1974
2014,0500000US51685,Manassas Park city,Virginia,51,685,73460,4357
2014,0500000US51183,Sussex County,Virginia,51,183,36972,4640
2014,0500000US51683,Manassas city,Virginia,51,683,71215,4388
2014,0500000US51775,Salem city,Virginia,51,775,50590,2117
2014,0500000US51037,Charlotte County,Virginia,51,37,34820,3203
2014,0500000US51081,Greensville County,Virginia,51,81,38933,4028
2015,0500000US51095,James City County,Virginia,51,95,75710,2922
2015,0500000US51167,Russell County,Virginia,51,167,35045,3038
2015,0500000US51173,Smyth County,Virginia,51,173,37983,1553
2015,0500000US51540,Charlottesville city,Virginia,51,540,49775,3042
2015,0500000US51031,Campbell County,Virginia,51,31,47699,2817
2015,0500000US51087,Henrico County,Virginia,51,87,61934,954
2015,0500000US51099,King George County,Virginia,51,99,81688,2511
2015,0500000US51103,Lancaster County,Virginia,51,103,50374,5580
2015,0500000US51105,Lee County,Virginia,51,105,31086,2013
2015,0500000US51115,Mathews County,Virginia,51,115,63845,5703
2015,0500000US51119,Middlesex County,Virginia,51,119,54654,2879
2015,0500000US51149,Prince George County,Virginia,51,149,61857,3468
2015,0500000US51159,Richmond County,Virginia,51,159,47288,6065
2015,0500000US51169,Scott County,Virginia,51,169,37240,1803
2015,0500000US51177,Spotsylvania County,Virginia,51,177,78125,2699
2015,0500000US51011,Appomattox County,Virginia,51,11,48823,2438
2015,0500000US51067,Franklin County,Virginia,51,67,46870,2784
2015,0500000US51097,King and Queen County,Virginia,51,97,48292,3864
2015,0500000US51121,Montgomery County,Virginia,51,121,46663,2521
2015,0500000US51127,New Kent County,Virginia,51,127,73041,6494
2015,0500000US51083,Halifax County,Virginia,51,83,35240,2552
2015,0500000US51107,Loudoun County,Virginia,51,107,123453,1436
2015,0500000US51153,Prince William County,Virginia,51,153,98657,1268
2015,0500000US51175,Southampton County,Virginia,51,175,48962,4005
2015,0500000US51091,Highland County,Virginia,51,91,43914,5532
2015,0500000US51033,Caroline County,Virginia,51,33,59227,4268
2015,0500000US51073,Gloucester County,Virginia,51,73,61121,4014
2015,0500000US51141,Patrick County,Virginia,51,141,33982,4111
2015,0500000US51145,Powhatan County,Virginia,51,145,77896,3407
2015,0500000US51171,Shenandoah County,Virginia,51,171,49406,3055
2015,0500000US51061,Fauquier County,Virginia,51,61,91609,3727
2015,0500000US51790,Staunton city,Virginia,51,790,40842,2458
2015,0500000US51065,Fluvanna County,Virginia,51,65,63938,3207
2015,0500000US51007,Amelia County,Virginia,51,7,56850,7882
2015,0500000US51750,Radford city,Virginia,51,750,29912,5745
2015,0500000US51840,Winchester city,Virginia,51,840,45363,2293
2015,0500000US51001,Accomack County,Virginia,51,1,39412,2723
2015,0500000US51045,Craig County,Virginia,51,45,44330,5528
2015,0500000US51063,Floyd County,Virginia,51,63,48005,4456
2015,0500000US51071,Giles County,Virginia,51,71,46390,1866
2015,0500000US51077,Grayson County,Virginia,51,77,29942,1952
2015,0500000US51135,Nottoway County,Virginia,51,135,36284,1965
2015,0500000US51157,Rappahannock County,Virginia,51,157,57210,4021
2015,0500000US51036,Charles City County,Virginia,51,36,49563,3732
2015,0500000US51047,Culpeper County,Virginia,51,47,66697,3512
2015,0500000US51053,Dinwiddie County,Virginia,51,53,51397,2129
2015,0500000US51079,Greene County,Virginia,51,79,61550,5109
2015,0500000US51085,Hanover County,Virginia,51,85,78645,2618
2015,0500000US51111,Lunenburg County,Virginia,51,111,39506,3696
2015,0500000US51137,Orange County,Virginia,51,137,65166,2789
2015,0500000US51595,Emporia city,Virginia,51,595,28601,5096
2015,0500000US51197,Wythe County,Virginia,51,197,41360,2679
2015,0500000US51550,Chesapeake city,Virginia,51,550,68620,1695
2015,0500000US51660,Harrisonburg city,Virginia,51,660,38750,2789
2015,0500000US51003,Albemarle County,Virginia,51,3,68449,3020
2015,0500000US51019,Bedford County,Virginia,51,19,56316,1620
2015,0500000US51029,Buckingham County,Virginia,51,29,40331,2976
2015,0500000US51195,Wise County,Virginia,51,195,37407,3099
2015,0500000US51580,Covington city,Virginia,51,580,34746,3605
2015,0500000US51049,Cumberland County,Virginia,51,49,39301,6122
2015,0500000US51051,Dickenson County,Virginia,51,51,33624,3355
2015,0500000US51740,Portsmouth city,Virginia,51,740,45676,1325
2015,0500000US51810,Virginia Beach city,Virginia,51,810,66634,918
2015,0500000US51005,Alleghany County,Virginia,51,5,45007,2876
2015,0500000US51640,Galax city,Virginia,51,640,30604,2670
2015,0500000US51193,Westmoreland County,Virginia,51,193,47911,6049
2015,0500000US51133,Northumberland County,Virginia,51,133,51885,3617
2015,0500000US51155,Pulaski County,Virginia,51,155,47495,3279
2015,0500000US51187,Warren County,Virginia,51,187,61454,5225
2015,0500000US51590,Danville city,Virginia,51,590,32315,1578
2015,0500000US51630,Fredericksburg city,Virginia,51,630,51762,5045
2015,0500000US51009,Amherst County,Virginia,51,9,47558,3068
2015,0500000US51017,Bath County,Virginia,51,17,43646,7122
2015,0500000US51670,Hopewell city,Virginia,51,670,39064,2675
2015,0500000US51700,Newport News city,Virginia,51,700,50077,1054
2015,0500000US51069,Frederick County,Virginia,51,69,69098,3616
2015,0500000US51680,Lynchburg city,Virginia,51,680,39589,1379
2015,0500000US51199,York County,Virginia,51,199,81749,3290
2015,0500000US51690,Martinsville city,Virginia,51,690,29587,3621
2015,0500000US51143,Pittsylvania County,Virginia,51,143,41824,1284
2015,0500000US51530,Buena Vista city,Virginia,51,530,29097,4461
2015,0500000US51610,Falls Church city,Virginia,51,610,120522,7243
2015,0500000US51730,Petersburg city,Virginia,51,730,31798,1732
2015,0500000US51735,Poquoson city,Virginia,51,735,83735,6283
2015,0500000US51600,Fairfax city,Virginia,51,600,105297,7530
2015,0500000US51820,Waynesboro city,Virginia,51,820,45643,2406
2015,0500000US51770,Roanoke city,Virginia,51,770,39930,1326
2015,0500000US51800,Suffolk city,Virginia,51,800,65499,1792
2015,0500000US51710,Norfolk city,Virginia,51,710,44480,1077
2015,0500000US51041,Chesterfield County,Virginia,51,41,72609,1175
2015,0500000US51059,Fairfax County,Virginia,51,59,112552,1041
2015,0500000US51125,Nelson County,Virginia,51,125,47118,6098
2015,0500000US51093,Isle of Wight County,Virginia,51,93,65741,3250
2015,0500000US51620,Franklin city,Virginia,51,620,32399,4457
2015,0500000US51678,Lexington city,Virginia,51,678,34017,5075
2015,0500000US51089,Henry County,Virginia,51,89,35293,1337
2015,0500000US51101,King William County,Virginia,51,101,62031,3513
2015,0500000US51109,Louisa County,Virginia,51,109,57829,3890
2015,0500000US51147,Prince Edward County,Virginia,51,147,41697,3991
2015,0500000US51165,Rockingham County,Virginia,51,165,53744,1500
2015,0500000US51181,Surry County,Virginia,51,181,53673,4311
2015,0500000US51043,Clarke County,Virginia,51,43,71295,4893
2015,0500000US51117,Mecklenburg County,Virginia,51,117,37356,2391
2015,0500000US51015,Augusta County,Virginia,51,15,54558,1909
2015,0500000US51075,Goochland County,Virginia,51,75,79330,5125
2015,0500000US51113,Madison County,Virginia,51,113,47736,4973
2015,0500000US51161,Roanoke County,Virginia,51,161,60519,2016
2015,0500000US51025,Brunswick County,Virginia,51,25,36919,2485
2015,0500000US51131,Northampton County,Virginia,51,131,35055,2997
2015,0500000US51163,Rockbridge County,Virginia,51,163,48901,3747
2015,0500000US51720,Norton city,Virginia,51,720,27731,9027
2015,0500000US51570,Colonial Heights city,Virginia,51,570,50304,3528
2015,0500000US51021,Bland County,Virginia,51,21,45294,3389
2015,0500000US51023,Botetourt County,Virginia,51,23,60454,2689
2015,0500000US51520,Bristol city,Virginia,51,520,35368,3636
2015,0500000US51830,Williamsburg city,Virginia,51,830,48639,4653
2015,0500000US51035,Carroll County,Virginia,51,35,35000,2955
2015,0500000US51191,Washington County,Virginia,51,191,43310,1910
2015,0500000US51139,Page County,Virginia,51,139,43895,2183
2015,0500000US51510,Alexandria city,Virginia,51,510,89134,2597
2015,0500000US51650,Hampton city,Virginia,51,650,49190,1493
2015,0500000US51013,Arlington County,Virginia,51,13,105763,2428
2015,0500000US51027,Buchanan County,Virginia,51,27,29679,1966
2015,0500000US51179,Stafford County,Virginia,51,179,97144,2422
2015,0500000US51760,Richmond city,Virginia,51,760,40758,778
2015,0500000US51057,Essex County,Virginia,51,57,42760,5157
2015,0500000US51185,Tazewell County,Virginia,51,185,37664,1874
2015,0500000US51685,Manassas Park city,Virginia,51,685,73528,5329
2015,0500000US51183,Sussex County,Virginia,51,183,39194,4305
2015,0500000US51683,Manassas city,Virginia,51,683,72890,2825
2015,0500000US51775,Salem city,Virginia,51,775,50068,3333
2015,0500000US51037,Charlotte County,Virginia,51,37,35079,5329
2015,0500000US51081,Greensville County,Virginia,51,81,38012,3342
2016,0500000US51810,Virginia Beach city,Virginia,51,810,67719,1013
2016,0500000US51005,Alleghany County,Virginia,51,5,45538,3210
2016,0500000US51640,Galax city,Virginia,51,640,31110,3859
2016,0500000US51193,Westmoreland County,Virginia,51,193,51566,3199
2016,0500000US51133,Northumberland County,Virginia,51,133,54440,4806
2016,0500000US51155,Pulaski County,Virginia,51,155,49469,2511
2016,0500000US51187,Warren County,Virginia,51,187,63734,3841
2016,0500000US51590,Danville city,Virginia,51,590,33721,1748
2016,0500000US51630,Fredericksburg city,Virginia,51,630,53980,3572
2016,0500000US51009,Amherst County,Virginia,51,9,47002,2852
2016,0500000US51017,Bath County,Virginia,51,17,44985,4210
2016,0500000US51670,Hopewell city,Virginia,51,670,40814,1932
2016,0500000US51700,Newport News city,Virginia,51,700,50089,1008
2016,0500000US51069,Frederick County,Virginia,51,69,68929,2661
2016,0500000US51680,Lynchburg city,Virginia,51,680,40728,1450
2016,0500000US51199,York County,Virginia,51,199,83410,3325
2016,0500000US51690,Martinsville city,Virginia,51,690,31719,3713
2016,0500000US51125,Nelson County,Virginia,51,125,50994,4088
2016,0500000US51143,Pittsylvania County,Virginia,51,143,43087,1436
2016,0500000US51530,Buena Vista city,Virginia,51,530,29109,4098
2016,0500000US51610,Falls Church city,Virginia,51,610,115244,5404
2016,0500000US51730,Petersburg city,Virginia,51,730,32169,1965
2016,0500000US51735,Poquoson city,Virginia,51,735,84643,8524
2016,0500000US51600,Fairfax city,Virginia,51,600,104065,6427
2016,0500000US51820,Waynesboro city,Virginia,51,820,45097,4031
2016,0500000US51770,Roanoke city,Virginia,51,770,39201,1395
2016,0500000US51800,Suffolk city,Virginia,51,800,65435,1970
2016,0500000US51710,Norfolk city,Virginia,51,710,45268,978
2016,0500000US51041,Chesterfield County,Virginia,51,41,73869,1130
2016,0500000US51059,Fairfax County,Virginia,51,59,114329,1028
2016,0500000US51023,Botetourt County,Virginia,51,23,61470,2704
2016,0500000US51520,Bristol city,Virginia,51,520,35801,2790
2016,0500000US51830,Williamsburg city,Virginia,51,830,50091,3162
2016,0500000US51035,Carroll County,Virginia,51,35,37048,2774
2016,0500000US51191,Washington County,Virginia,51,191,43835,1830
2016,0500000US51139,Page County,Virginia,51,139,45030,2313
2016,0500000US51510,Alexandria city,Virginia,51,510,89200,1987
2016,0500000US51650,Hampton city,Virginia,51,650,49890,1504
2016,0500000US51013,Arlington County,Virginia,51,13,108706,2294
2016,0500000US51027,Buchanan County,Virginia,51,27,30335,1753
2016,0500000US51179,Stafford County,Virginia,51,179,97528,2947
2016,0500000US51760,Richmond city,Virginia,51,760,41187,737
2016,0500000US51057,Essex County,Virginia,51,57,47527,5754
2016,0500000US51185,Tazewell County,Virginia,51,185,38238,1852
2016,0500000US51685,Manassas Park city,Virginia,51,685,75027,4963
2016,0500000US51183,Sussex County,Virginia,51,183,37917,4814
2016,0500000US51683,Manassas city,Virginia,51,683,74371,3531
2016,0500000US51775,Salem city,Virginia,51,775,52351,2380
2016,0500000US51037,Charlotte County,Virginia,51,37,33837,3383
2016,0500000US51081,Greensville County,Virginia,51,81,40559,4309
2016,0500000US51095,James City County,Virginia,51,95,80226,2989
2016,0500000US51167,Russell County,Virginia,51,167,38370,2279
2016,0500000US51173,Smyth County,Virginia,51,173,38906,1671
2016,0500000US51540,Charlottesville city,Virginia,51,540,50727,2842
2016,0500000US51093,Isle of Wight County,Virginia,51,93,66835,3487
2016,0500000US51620,Franklin city,Virginia,51,620,38333,4510
2016,0500000US51678,Lexington city,Virginia,51,678,34464,9478
2016,0500000US51089,Henry County,Virginia,51,89,34992,2026
2016,0500000US51101,King William County,Virginia,51,101,64297,3140
2016,0500000US51109,Louisa County,Virginia,51,109,54662,3812
2016,0500000US51147,Prince Edward County,Virginia,51,147,42283,3029
2016,0500000US51165,Rockingham County,Virginia,51,165,55029,1510
2016,0500000US51181,Surry County,Virginia,51,181,56632,5581
2016,0500000US51043,Clarke County,Virginia,51,43,71986,4237
2016,0500000US51117,Mecklenburg County,Virginia,51,117,40040,1909
2016,0500000US51015,Augusta County,Virginia,51,15,56802,1847
2016,0500000US51075,Goochland County,Virginia,51,75,82326,5007
2016,0500000US51113,Madison County,Virginia,51,113,48271,4647
2016,0500000US51161,Roanoke County,Virginia,51,161,60380,1482
2016,0500000US51025,Brunswick County,Virginia,51,25,38858,1894
2016,0500000US51131,Northampton County,Virginia,51,131,37011,3191
2016,0500000US51163,Rockbridge County,Virginia,51,163,52478,3556
2016,0500000US51720,Norton city,Virginia,51,720,26000,5643
2016,0500000US51570,Colonial Heights city,Virginia,51,570,49639,4320
2016,0500000US51021,Bland County,Virginia,51,21,47800,2803
2016,0500000US51031,Campbell County,Virginia,51,31,47005,1482
2016,0500000US51087,Henrico County,Virginia,51,87,63699,1041
2016,0500000US51099,King George County,Virginia,51,99,84342,6098
2016,0500000US51103,Lancaster County,Virginia,51,103,50118,5751
2016,0500000US51105,Lee County,Virginia,51,105,31577,2309
2016,0500000US51115,Mathews County,Virginia,51,115,64049,7180
2016,0500000US51119,Middlesex County,Virginia,51,119,53093,4251
2016,0500000US51149,Prince George County,Virginia,51,149,64805,3869
2016,0500000US51159,Richmond County,Virginia,51,159,44919,5143
2016,0500000US51169,Scott County,Virginia,51,169,38017,2063
2016,0500000US51177,Spotsylvania County,Virginia,51,177,79742,2167
2016,0500000US51011,Appomattox County,Virginia,51,11,52134,4386
2016,0500000US51067,Franklin County,Virginia,51,67,48720,2821
2016,0500000US51097,King and Queen County,Virginia,51,97,48852,5305
2016,0500000US51121,Montgomery County,Virginia,51,121,49712,1894
2016,0500000US51127,New Kent County,Virginia,51,127,75303,7158
2016,0500000US51049,Cumberland County,Virginia,51,49,37489,5331
2016,0500000US51051,Dickenson County,Virginia,51,51,31226,3132
2016,0500000US51083,Halifax County,Virginia,51,83,37001,1974
2016,0500000US51107,Loudoun County,Virginia,51,107,125672,1679
2016,0500000US51153,Prince William County,Virginia,51,153,98546,1405
2016,0500000US51175,Southampton County,Virginia,51,175,51032,3277
2016,0500000US51091,Highland County,Virginia,51,91,44877,6095
2016,0500000US51033,Caroline County,Virginia,51,33,57294,3839
2016,0500000US51073,Gloucester County,Virginia,51,73,62878,3180
2016,0500000US51141,Patrick County,Virginia,51,141,35999,3617
2016,0500000US51145,Powhatan County,Virginia,51,145,77684,4309
2016,0500000US51171,Shenandoah County,Virginia,51,171,50450,2210
2016,0500000US51061,Fauquier County,Virginia,51,61,91221,3496
2016,0500000US51790,Staunton city,Virginia,51,790,42948,2710
2016,0500000US51065,Fluvanna County,Virginia,51,65,66425,2978
2016,0500000US51007,Amelia County,Virginia,51,7,58269,6621
2016,0500000US51750,Radford city,Virginia,51,750,31457,4422
2016,0500000US51840,Winchester city,Virginia,51,840,46466,1994
2016,0500000US51001,Accomack County,Virginia,51,1,38503,2185
2016,0500000US51045,Craig County,Virginia,51,45,40500,15270
2016,0500000US51063,Floyd County,Virginia,51,63,47288,3253
2016,0500000US51071,Giles County,Virginia,51,71,47675,2382
2016,0500000US51077,Grayson County,Virginia,51,77,31002,2220
2016,0500000US51135,Nottoway County,Virginia,51,135,36849,3291
2016,0500000US51157,Rappahannock County,Virginia,51,157,58026,3087
2016,0500000US51036,Charles City County,Virginia,51,36,54167,4552
2016,0500000US51047,Culpeper County,Virginia,51,47,66160,3269
2016,0500000US51053,Dinwiddie County,Virginia,51,53,51579,2863
2016,0500000US51079,Greene County,Virginia,51,79,61615,3319
2016,0500000US51085,Hanover County,Virginia,51,85,81170,1941
2016,0500000US51111,Lunenburg County,Virginia,51,111,39911,3136
2016,0500000US51137,Orange County,Virginia,51,137,66990,2748
2016,0500000US51595,Emporia city,Virginia,51,595,27169,3754
2016,0500000US51197,Wythe County,Virginia,51,197,42888,3284
2016,0500000US51550,Chesapeake city,Virginia,51,550,69978,1380
2016,0500000US51660,Harrisonburg city,Virginia,51,660,40494,2146
2016,0500000US51003,Albemarle County,Virginia,51,3,70342,1896
2016,0500000US51019,Bedford County,Virginia,51,19,56725,1634
2016,0500000US51029,Buckingham County,Virginia,51,29,43514,2817
2016,0500000US51195,Wise County,Virginia,51,195,36352,3155
2016,0500000US51580,Covington city,Virginia,51,580,34703,3855
2016,0500000US51740,Portsmouth city,Virginia,51,740,47050,1608
2017,0500000US51093,Isle of Wight County,Virginia,51,93,67767,3199
2017,0500000US51095,James City County,Virginia,51,95,80772,3757
2017,0500000US51167,Russell County,Virginia,51,167,40083,2026
2017,0500000US51620,Franklin city,Virginia,51,620,38760,4679
2017,0500000US51173,Smyth County,Virginia,51,173,40544,1556
2017,0500000US51540,Charlottesville city,Virginia,51,540,54739,3418
2017,0500000US51678,Lexington city,Virginia,51,678,37309,8201
2017,0500000US51031,Campbell County,Virginia,51,31,48823,2634
2017,0500000US51087,Henrico County,Virginia,51,87,66447,1191
2017,0500000US51089,Henry County,Virginia,51,89,36779,1679
2017,0500000US51099,King George County,Virginia,51,99,84770,6188
2017,0500000US51101,King William County,Virginia,51,101,67423,3839
2017,0500000US51103,Lancaster County,Virginia,51,103,51495,7163
2017,0500000US51105,Lee County,Virginia,51,105,32590,2972
2017,0500000US51109,Louisa County,Virginia,51,109,56946,4745
2017,0500000US51115,Mathews County,Virginia,51,115,63622,9637
2017,0500000US51119,Middlesex County,Virginia,51,119,50483,5320
2017,0500000US51147,Prince Edward County,Virginia,51,147,44147,3938
2017,0500000US51149,Prince George County,Virginia,51,149,68461,3433
2017,0500000US51159,Richmond County,Virginia,51,159,47341,4376
2017,0500000US51165,Rockingham County,Virginia,51,165,57651,1698
2017,0500000US51169,Scott County,Virginia,51,169,38725,2734
2017,0500000US51177,Spotsylvania County,Virginia,51,177,81434,1924
2017,0500000US51181,Surry County,Virginia,51,181,54656,5518
2017,0500000US51011,Appomattox County,Virginia,51,11,54875,5421
